Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
307169,15-10-2020 16:06,3.45934E+14,"fraud_Pouros, Walker and Spencer",kids_pets,38.28,Carol,Dillon,F,27479 Reeves Dale,Whaleyville,MD,21872,38.4121,-75.2811,718,Regulatory affairs officer,19-03-1985,f36c1aa6d5d7554d1905123c3c1b9cc6,1381853213,38.412532,-74.980848,0
534192,27-12-2020 14:11,3.00747E+13,"fraud_Hahn, Bahringer and McLaughlin",personal_care,27.2,Kelsey,Richards,F,889 Sarah Station Suite 624,Holcomb,KS,67851,37.9931,-100.9893,2691,Arboriculturist,16-08-1993,d963b25b9ef04fb252764aa856dbff2c,1388153519,38.267219,-100.200684,0
23784,29-06-2020 12:21,4.27916E+12,fraud_Gaylord-Powlowski,home,17.63,Lisa,Hendrix,F,35737 Kirby Fall Suite 409,Vanderbilt,PA,15486,40.0246,-79.6955,2303,Physiotherapist,16-08-1987,24a6395c8281a399e5dabe772a0c7251,1372508481,40.686324,-80.586834,0
66198,14-07-2020 00:20,6.59674E+15,fraud_Pfeffer and Sons,shopping_pos,68.42,Spencer,Williams,M,1145 Tony Drive Suite 080,Watertown,MN,55388,44.9595,-93.8482,5619,Licensed conveyancer,15-01-1959,2eef478824c8e88cd63345ebd7ef3e14,1373761204,44.696031,-94.544188,0
304979,14-10-2020 06:51,2.65785E+15,"fraud_Raynor, Feest and Miller",gas_transport,75.3,Alan,Howard,M,04139 Johnson Prairie Suite 401,Detroit,MI,48206,42.3749,-83.1087,673342,Trading standards officer,01-11-1946,a698cde7fd139976f11100556c27ae5b,1381733482,42.02204,-82.913879,0
505811,21-12-2020 02:32,6.7631E+11,fraud_Koepp-Parker,grocery_pos,27.23,Robert,Martinez,M,3683 Parrish Circles,Pueblo,CO,81005,38.2352,-104.66,151815,Further education lecturer,04-01-1988,0aac831c730cacc21b3e4e5f6fdb3334,1387593161,38.559649,-104.14178,0
90828,22-07-2020 13:30,4.76012E+12,"fraud_Schoen, Nienow and Bauch",personal_care,86.02,Robert,Jordan,M,4602 Lopez Glens Suite 900,Arcadia,OH,44804,41.1116,-83.502,1202,Curator,01-03-1933,7b525a52db091f05dec45a0a47142254,1374499813,40.747028,-82.798714,0
239688,15-09-2020 16:02,3.56609E+15,fraud_Powlowski-Weimann,food_dining,8.85,Kristina,Stewart,F,47029 Jimmy Tunnel Apt. 106,Newhall,CA,91321,34.3795,-118.523,34882,Health physicist,25-04-1971,05c272f7040d0a4d4481fb7f5c046d80,1379260941,35.195717,-119.195844,0
237300,14-09-2020 21:21,3.55363E+15,"fraud_Turner, Ziemann and Lehner",food_dining,5.39,Sharon,Johnson,F,7202 Jeffrey Mills,Conway,WA,98238,48.34,-122.3456,85,"Research officer, political party",01-09-1984,01ee32050871bd0cd8a907516956a9e8,1379193704,48.490203,-123.294009,0
431906,04-12-2020 21:54,5.59635E+15,fraud_Lemke and Sons,travel,3.25,Joseph,Moody,M,5901 Foster Pine,Kenner,LA,70062,29.9912,-90.2479,68211,"Engineer, petroleum",23-04-1941,fa4e219334ce24d97798d6a7c3251735,1386194065,30.657601,-90.891309,0
237437,14-09-2020 22:04,3.52823E+15,fraud_Waelchi-Wolf,kids_pets,196.88,Lauren,Moreno,F,83719 Wilson Shore,Heislerville,NJ,8324,39.224,-74.9942,526,Exercise physiologist,06-09-1940,b4e4d8fb31b1727eebb5fa739057ef74,1379196255,40.062241,-75.734421,0
23077,29-06-2020 07:18,4.35814E+18,"fraud_Johnson, Runolfsdottir and Mayer",misc_net,1.02,Dawn,Stephens,F,91542 Marissa Shores Apt. 053,Oran,IA,50664,42.7012,-92.0762,53,Sports administrator,05-10-1972,c1c9718677814075ee32a85647e29b45,1372490285,42.150877,-91.128224,0
211416,03-09-2020 20:01,6.01154E+15,fraud_Jakubowski Inc,home,39.04,Emily,Hall,F,8851 Reese Neck,Basye,VA,22810,38.8089,-78.7776,863,"Engineer, mining",09-08-1972,e0f3ec7f1279614cbc5a65e125dc6c15,1378238515,39.638848,-78.463921,0
324645,23-10-2020 12:48,4.91723E+12,fraud_Donnelly LLC,entertainment,31.82,Adam,Keller,M,32600 Cobb Curve,Sardis,AL,36775,32.2844,-86.992,800,Learning disability nurse,17-09-1932,7ab34782af984ab446b0dc23442af5f7,1382532533,33.190347,-87.968441,0
301671,13-10-2020 00:44,3.02305E+13,fraud_Bradtke PLC,grocery_pos,110.57,Hayden,Sanders,M,8465 Reed Green Suite 559,Montandon,PA,17850,40.9661,-76.8575,645,Orthoptist,18-05-1974,49d91be2109759ebf099203bab3f3db1,1381625056,40.36286,-76.863127,0
312036,18-10-2020 04:42,3.44342E+14,fraud_Kassulke Inc,entertainment,27.39,Ruth,Fuller,F,37732 Joe Courts Apt. 752,Darien,GA,31305,31.3826,-81.4312,5989,Tax adviser,05-05-1967,e716f15650fa8c6da9017386de908fc2,1382071360,31.646222,-81.755778,0
84596,20-07-2020 17:05,3.58796E+15,fraud_Haag-Blanda,food_dining,10.44,Kathy,Hughes,F,02110 Lucas Freeway Suite 517,Battle Creek,IA,51006,42.3327,-95.6045,1075,"Teacher, early years/pre",02-01-1997,3ec879cf9429d0879695a6954a24e2fd,1374339917,43.276065,-95.377781,0
171759,20-08-2020 12:26,3.56609E+15,fraud_Veum-Koelpin,travel,4.08,Kristina,Stewart,F,47029 Jimmy Tunnel Apt. 106,Newhall,CA,91321,34.3795,-118.523,34882,Health physicist,25-04-1971,0bd28bde584e4750f613cecf95391a5c,1377001566,34.933925,-117.600699,0
471914,13-12-2020 18:25,3.77027E+14,fraud_Morissette PLC,shopping_pos,1.49,Jackie,Davis,F,1898 Parker Fork Apt. 057,Redford,MO,63665,37.3272,-91.0243,241,Investment analyst,27-10-1974,bd099b2b5233406e53b721688e459a7b,1386959136,37.481811,-91.680995,0
53394,09-07-2020 17:52,6.50612E+15,"fraud_Runte, Green and Emard",health_fitness,176.5,Kimberly,Rice,F,63991 Destiny Rue Apt. 651,Tyler,TX,75703,32.2768,-95.3031,144160,Sports development officer,04-05-1984,ce7ae60573cee9029e4414f99880fa2a,1373392358,32.570938,-95.169595,0
264885,27-09-2020 12:46,6.01137E+15,"fraud_Streich, Dietrich and Barton",shopping_net,33.16,Tammy,Ayers,F,1652 James Mews,Hinckley,OH,44233,41.2419,-81.7453,7646,Medical sales representative,15-09-1988,005f22c0dc63e36f368ea0bfdaa072ad,1380285980,41.978823,-82.494547,0
359907,08-11-2020 05:47,3.58704E+15,fraud_Kilback LLC,grocery_pos,101.08,Christian,Roman,M,495 Fisher Throughway,Grand Junction,TN,38039,35.0659,-89.1534,1804,Clothing/textile technologist,15-10-1974,fb4637a86fa80475667eceb959e4dc6d,1383889621,34.501287,-88.158749,0
250733,21-09-2020 02:03,3.04282E+13,fraud_Schamberger-O'Keefe,grocery_pos,85.97,Greg,Villarreal,M,2851 Foster Shoals,Schaefferstown,PA,17088,40.3087,-76.2963,823,Gaffer,02-07-1982,30b69a5d637aa7201797ece33e5bc2fd,1379728982,40.530578,-76.381895,0
293382,09-10-2020 20:16,6.5504E+15,"fraud_Terry, Johns and Bins",misc_pos,37.37,Harry,Mckee,M,95351 Sullivan Viaduct Apt. 239,Port Charlotte,FL,33981,26.9379,-82.2388,79008,Quantity surveyor,31-08-1984,7e82712bd00b8e1966e1ba94342262be,1381349770,27.226672,-83.138557,0
496532,19-12-2020 03:00,4.95792E+12,fraud_Heathcote LLC,shopping_net,215.4,Alan,Parsons,M,0547 Russell Ford Suite 574,Kirk,CO,80824,39.6171,-102.4776,207,Network engineer,04-12-1955,7abdfe0d0e42f5baa4d22e1da34b4beb,1387422030,38.753221,-102.320794,0
120159,02-08-2020 15:30,3.7252E+14,fraud_Breitenberg-Hermiston,kids_pets,57.11,Lori,Ramirez,F,4293 Ramirez Squares,Ranier,MN,56668,48.6031,-93.2977,136,Ceramics designer,20-02-2000,0cf40e0407f8cb6951fa40bdb7fe7a9d,1375457434,47.746501,-92.384802,0
134728,07-08-2020 15:04,4.86131E+18,fraud_Romaguera Ltd,health_fitness,27.24,Ashley,Cruz,F,65417 Walsh Radial Suite 691,Saint Amant,LA,70774,30.2385,-90.8435,10076,"Surveyor, rural practice",16-12-1977,d46e028b383053d9e885aa4170ba5b2d,1375887844,30.050424,-90.540619,0
325480,23-10-2020 21:07,4.2929E+18,fraud_Yost-Rogahn,personal_care,2.42,Jeffrey,Smith,M,135 Joseph Mountains,Sula,MT,59871,45.8433,-113.8748,218,"Therapist, horticultural",16-08-1995,f92708af3f4fdcfe22f622f9907f5958,1382562434,46.554196,-113.974727,0
324511,23-10-2020 11:12,4.30816E+15,fraud_Marks Inc,gas_transport,71.23,William,Marshall,M,454 Sawyer Forks Apt. 231,Collegeville,MN,56321,45.5783,-94.4199,1536,Farm manager,18-02-1981,b04e0148c412114f6a85ac66c67cea54,1382526726,45.734395,-95.350751,0
311226,17-10-2020 19:10,5.80954E+11,fraud_Gottlieb-Hansen,personal_care,57.42,Jessica,Benitez,F,31281 Thomas Inlet,Montrose,NY,10548,41.2496,-73.9446,3487,Race relations officer,13-01-1960,d050e7b05349919169e95b92526774ae,1382037010,41.475625,-73.237071,0
219596,07-09-2020 12:39,4.31958E+18,fraud_Roob-Okuneva,health_fitness,39.93,Kathleen,Nash,F,010 Salazar Walk,Cromona,KY,41810,37.1788,-82.695,502,Chief Financial Officer,01-02-1960,586ad52d8d0e8f746d65b166ef706571,1378557564,38.162248,-83.300572,0
114538,31-07-2020 11:47,4.31137E+18,fraud_Roberts-Beahan,misc_pos,41.36,Phillip,Delacruz,M,26678 Lisa Locks Apt. 904,Iliff,CO,80736,40.7692,-103.0968,648,Community arts worker,21-09-1969,17f0dc7fa148f596d254ab5be706e91f,1375271257,41.127435,-102.523878,0
79773,19-07-2020 10:39,4.12803E+15,fraud_O'Keefe-Hudson,grocery_pos,115.51,Kyle,Park,M,7507 Larry Passage Suite 859,Mount Perry,OH,43760,39.8788,-82.188,1831,Barrister's clerk,18-10-1953,ece71c396f687a52c82ddd7c0db42730,1374230343,39.905666,-82.449641,0
57106,11-07-2020 08:43,6.51135E+15,"fraud_Fadel, Mertz and Rippin",entertainment,24.6,Robert,Nguyen,M,74835 Garner Point,Ruth,NV,89319,39.3426,-114.8859,450,Interpreter,24-08-1946,72e157b38f30fdc4fe0085f27eec3b1e,1373532212,38.62729,-113.938232,0
362989,09-11-2020 08:06,3.52683E+15,"fraud_Huel, Hammes and Witting",grocery_pos,109.61,Nathan,Massey,M,5783 Evan Roads Apt. 465,Falmouth,MI,49632,44.2529,-85.017,1126,Furniture designer,06-07-1955,6c8b31592a9c85756ce5a4e229376b86,1383984415,44.592432,-85.976493,0
323371,22-10-2020 18:37,6.01172E+15,"fraud_Durgan, Gislason and Spencer",home,111.86,Ann,Lawson,F,144 Evans Islands Apt. 683,Burbank,WA,99323,46.1966,-118.9017,3684,Musician,29-11-1981,01cf601c81f54e20c26737f2c176fd8b,1382467054,45.226716,-119.420831,0
451695,08-12-2020 16:09,5.67868E+11,"fraud_Watsica, Haag and Considine",shopping_pos,49.88,Dawn,Tucker,F,789 Herring Manors,Houston,TX,77007,29.7736,-95.4034,2906700,"Copywriter, advertising",16-12-1984,ccd59b46abaf40653d44f3db8cd9e507,1386518975,29.129093,-95.148666,0
91202,22-07-2020 17:40,3.72509E+14,fraud_Mohr Inc,shopping_pos,216.13,Kristen,Hanson,F,26544 Andrea Glen,Goodrich,MI,48438,42.9147,-83.4845,6951,Learning disability nurse,18-06-1985,4acc6a8b9af4af67dc9a290ffddd7588,1374514832,43.380071,-84.375116,0
422574,02-12-2020 01:52,4.58513E+12,fraud_Skiles-Ankunding,grocery_net,58.35,Karen,Gordon,F,543 Ware Path Apt. 593,Utica,MO,64686,39.7417,-93.6289,271,Land/geomatics surveyor,18-04-1972,2f38d68c9ef810c7877d9a1f9a01ea64,1385949168,40.392313,-93.143032,0
132834,06-08-2020 17:31,3.02353E+13,fraud_Roberts-Beahan,misc_pos,2.86,Kenneth,Doyle,M,8614 Reed Glen,West Harrison,NY,10604,41.0592,-73.7395,11250,Lexicographer,16-08-1977,6fe57f3e3ad58ca52b361684bb7c0ab9,1375810274,40.157449,-72.82983,0
504958,20-12-2020 22:48,4.99811E+15,fraud_Erdman-Schaden,personal_care,5.33,Mary,Pruitt,F,2819 Luke Greens Suite 563,Kansas City,MO,64114,38.9621,-94.5959,545147,Counsellor,18-11-1987,5640990b139c25dd33107e2c65782efe,1387579707,39.35461,-93.913513,0
48090,07-07-2020 13:59,3.73905E+14,fraud_Kulas Group,health_fitness,93.07,Sarah,Bishop,F,554 Mcdonald Valley Apt. 539,Meridian,TX,76665,31.929,-97.6443,2526,Phytotherapist,12-11-1970,52b673cf5364067fd322be702f23656e,1373205570,32.367792,-98.21694,0
70668,15-07-2020 10:11,3.52683E+15,fraud_Frami Group,entertainment,3.72,Nathan,Massey,M,5783 Evan Roads Apt. 465,Falmouth,MI,49632,44.2529,-85.017,1126,Furniture designer,06-07-1955,e8b5042b0d6f8725fe730f7232a2fa16,1373883116,45.224658,-85.901254,0
436840,06-12-2020 03:48,4.09971E+15,"fraud_Schultz, Simonis and Little",grocery_pos,46.28,James,Stephens,M,1166 Castillo Mountains,Ruckersville,VA,22968,38.2586,-78.4074,9815,"Designer, ceramics/pottery",07-07-1975,577b2b16c34821648af0e8ebfd0b1b1c,1386301683,37.63441,-77.902653,0
173535,21-08-2020 06:23,2.1312E+14,fraud_Kutch LLC,gas_transport,67.4,Willie,Jordan,M,529 West Key,Spearsville,LA,71277,32.955,-92.587,1758,"Psychologist, forensic",08-08-1957,932b7733bb2071cfff642f3f43f3f06b,1377066197,32.032824,-93.384688,0
423796,02-12-2020 13:38,6.76327E+11,"fraud_Bahringer, Schoen and Corkery",shopping_pos,9.02,Jacqueline,Caldwell,F,54220 April Union Suite 403,Riverview,MI,48193,42.1782,-83.2461,15623,Writer,02-11-1993,987caab1cdd9617ba5561b17be3f61ed,1385991482,42.902762,-82.83388,0
488074,16-12-2020 18:28,2.13157E+14,fraud_O'Keefe-Wisoky,food_dining,111.14,Adam,Santos,M,725 Jo Trace Apt. 102,Glendale,CA,91206,34.1556,-118.2322,172817,Advertising account planner,30-07-1982,b12b2f6f2611119b38bddafc821006d1,1387218532,33.282788,-119.177088,0
14941,26-06-2020 12:35,3.69136E+13,fraud_Cummerata-Hilpert,entertainment,105.39,Ana,Mccormick,F,4503 Patricia Route,Meridian,ID,83646,43.6498,-116.4306,84106,Intelligence analyst,11-02-1971,f3dea7741d5175b2e549eb7b95c137c8,1372250127,42.835556,-116.420859,0
162974,17-08-2020 13:23,5.10481E+15,"fraud_Schuppe, Nolan and Hoeger",shopping_pos,8.09,Regina,Johnston,F,641 Steven Mall Apt. 299,Westhampton Beach,NY,11978,40.8295,-72.6473,3255,Financial trader,08-07-1978,8d6ed926d751243aea8a9621984f6a86,1376745822,41.626237,-73.604186,0
177301,22-08-2020 20:56,3.45389E+14,"fraud_Turner, Ruecker and Parisian",misc_pos,8.26,Justin,Fowler,M,5569 Phillips Neck Apt. 003,Coffeeville,MS,38922,33.9215,-89.6782,3451,Financial trader,19-05-1984,a0c21636b5e0a0c678e3b6955a6a6676,1377204965,33.930601,-90.674364,0
525185,25-12-2020 09:14,3.44342E+14,fraud_Bernhard Inc,gas_transport,75.11,Ruth,Fuller,F,37732 Joe Courts Apt. 752,Darien,GA,31305,31.3826,-81.4312,5989,Tax adviser,05-05-1967,57b0e03bcd8446613fa981faf0b231ac,1387962844,32.327068,-81.428258,0
357799,07-11-2020 05:03,4.07977E+12,fraud_Strosin-Cruickshank,grocery_pos,135.47,Eric,Preston,M,7020 Doyle Stream Apt. 951,Mesa,ID,83643,44.6255,-116.4493,129,Cartographer,15-12-1965,fff55fef0f1afbffb12aab00c4f7c42b,1383800637,44.102708,-115.536699,0
160311,16-08-2020 18:45,5.50108E+15,fraud_Pollich LLC,home,83.72,Wayne,Payne,M,587 Bradley Inlet Suite 281,Cuyahoga Falls,OH,44223,41.1464,-81.5107,47772,Equities trader,04-01-1966,859a59c4becc5d8477cf92d10b59710c,1376678758,40.322271,-81.817688,0
21369,28-06-2020 20:13,3.50659E+15,"fraud_Moen, Reinger and Murphy",grocery_pos,80.89,Randy,Murphy,M,0356 Sarah Light,Ballwin,MO,63021,38.577,-90.5255,92608,"Engineer, communications",26-07-2001,80cca659c2a803582e6a3260e21797b2,1372450430,39.368979,-90.892845,0
140779,09-08-2020 18:44,4.65388E+15,fraud_McGlynn-Heathcote,misc_net,2.99,Monica,Tucker,F,302 Christina Islands,Smiths Grove,KY,42171,37.0581,-86.1938,6841,"Therapist, sports",06-06-1999,7260d916faa93669489b227cb4a67bed,1376073888,36.164632,-86.03732,0
154846,14-08-2020 16:37,3.59622E+15,fraud_Leffler-Goldner,personal_care,8.81,Sara,Ramirez,F,23843 Scott Island,Birmingham,IA,52535,40.8626,-91.9534,888,Camera operator,25-03-1988,8ebac8192f7380431a88ffebe1acd37f,1376498248,41.586535,-92.166823,0
207178,01-09-2020 16:59,3.57554E+15,"fraud_Denesik, Powlowski and Pouros",home,5.61,Rachel,Villarreal,F,250 Carrie Throughway,University,MS,38677,34.3396,-89.5736,4198,Curator,22-06-2001,c3cab0a885c987e3bc8db601f3c7fa93,1378054759,33.928323,-88.92558,0
256022,22-09-2020 19:34,2.28624E+15,"fraud_Kling, Howe and Schneider",home,8.81,Morgan,Murray,F,2788 Brittney Island,Blairstown,MO,64726,38.5319,-93.9221,467,Agricultural consultant,27-05-1950,f35f480e7cf6ac8c04e72d10c1d5b4f0,1379878488,38.491075,-94.044701,0
380681,16-11-2020 19:46,5.83699E+11,"fraud_Windler, Goodwin and Kovacek",home,25.98,Jennifer,Jones,F,5572 Kelly Plains Apt. 952,Waupaca,WI,54981,44.3481,-89.1101,15426,"Engineer, civil (contracting)",22-07-1936,74034604d0494a4b98db1db341e25334,1384631190,44.617512,-90.099975,0
400358,25-11-2020 03:28,3.73043E+14,fraud_Buckridge PLC,misc_pos,30.56,Vincent,Richards,M,2064 Tyler Fork,Beasley,TX,77417,29.479,-95.9681,2457,Trading standards officer,04-03-1981,96382e427df99207894c78962b608717,1385350124,29.354104,-96.494991,0
290945,08-10-2020 13:12,4.09971E+15,fraud_Lynch-Wisozk,home,75.43,James,Stephens,M,1166 Castillo Mountains,Ruckersville,VA,22968,38.2586,-78.4074,9815,"Designer, ceramics/pottery",07-07-1975,382d96cc63f1a0aa8855893c388fde65,1381237961,38.652555,-78.386722,0
403192,26-11-2020 22:27,4.58513E+12,fraud_Schimmel-Olson,kids_pets,11.43,Karen,Gordon,F,543 Ware Path Apt. 593,Utica,MO,64686,39.7417,-93.6289,271,Land/geomatics surveyor,18-04-1972,5a3963253797a632e95e1ac1bc30e757,1385504858,40.054646,-92.699514,0
9936,23-06-2020 23:37,6.30469E+11,"fraud_Hermiston, Russel and Price",food_dining,32.75,Meredith,Ayala,F,7107 Henderson Station,Cascade Locks,OR,97014,45.671,-121.8686,1288,Barrister,01-05-1936,02646b0315871d4a8871d2621f2b73bb,1372030627,45.601617,-121.825522,0
61990,12-07-2020 22:51,3.05465E+13,fraud_Waelchi-Wolf,kids_pets,72.95,Nicholas,Tran,M,672 Randall Burg Suite 551,Belmont,NH,3220,43.4512,-71.489,7430,"Scientist, research (medical)",13-01-1955,a11fd9965012f24488800e871a281cdc,1373669510,43.995926,-72.031527,0
545937,29-12-2020 13:10,3.01435E+13,fraud_Torp-Lemke,misc_pos,5.5,Lisa,Collins,F,44197 Jeffrey Port Suite 050,Bridgeport,NJ,8014,39.8016,-75.3478,504,"Engineer, control and instrumentation",17-08-1980,9378007f4745cbc62ee90175e38e2f46,1388322602,39.436895,-74.960365,0
70273,15-07-2020 04:02,2.65785E+15,fraud_Stiedemann Ltd,food_dining,90.95,Alan,Howard,M,04139 Johnson Prairie Suite 401,Detroit,MI,48206,42.3749,-83.1087,673342,Trading standards officer,01-11-1946,1a4f9e4f05ce9eac53eca9af676632af,1373860932,41.958854,-83.582269,0
294153,10-10-2020 06:28,6.30485E+11,fraud_Erdman-Kertzmann,gas_transport,68.99,Ian,Patton,M,8088 Sherman Radial Suite 689,Helm,CA,93627,36.4992,-120.0936,123,Early years teacher,07-02-1973,6a8b224c5661527ebe787bd1e8dfa657,1381386510,35.778661,-120.400463,0
524467,25-12-2020 03:24,4.46446E+12,"fraud_Towne, Walker and Borer",grocery_net,16.68,Breanna,Rodriguez,F,118 Cabrera Springs Apt. 105,Lanark Village,FL,32323,29.8826,-84.5964,217,Television production assistant,24-01-1990,8c29237d1d924868a22ed827bfd38fa2,1387941873,30.873551,-84.379625,0
327399,24-10-2020 22:39,4.27723E+15,fraud_Brown-Greenholt,entertainment,18.42,Jennifer,Vance,F,13299 Patrick Terrace,Rhame,ND,58651,46.1664,-103.7079,475,Illustrator,10-11-1955,91a2e754f4954c538dcf3e2ae741d040,1382654372,45.65673,-102.826021,0
101406,26-07-2020 21:15,6.01111E+15,"fraud_Langworth, Boehm and Gulgowski",shopping_net,2.25,Rebecca,Erickson,F,594 Berry Lights Apt. 392,Wilmington,NC,28405,34.2651,-77.867,186140,English as a second language teacher,08-02-1983,ba4abfe91e62a884c744cf786921b41a,1374873357,34.622856,-78.154322,0
45185,06-07-2020 19:06,4.102E+18,"fraud_Runte, Green and Emard",health_fitness,140.39,William,Fitzgerald,M,715 Courtney Pike Suite 932,Keller,TX,76248,32.9276,-97.2489,95035,Probation officer,13-06-1987,2200af67f56831cec4c33bd0668bafd7,1373137564,33.835914,-97.245188,0
515309,22-12-2020 15:47,4.01E+15,"fraud_Crist, Jakubowski and Littel",home,72.49,Jennifer,Bishop,F,589 Matthew Brooks,Houston,TX,77026,29.7972,-95.3288,2906700,Animator,24-08-1983,d5b57673f8f38cad4fd86f07b8b34661,1387727273,28.999701,-95.7944,0
122138,03-08-2020 03:44,4.99049E+12,fraud_Maggio-Fahey,misc_pos,3.7,Martin,Ford,M,56812 Francis Courts,Corriganville,MD,21524,39.6967,-78.8031,626,Energy engineer,13-12-1960,11cd03a0bd9e2cd869f592058b7df33b,1375501459,39.360297,-79.652485,0
374666,14-11-2020 14:38,4.83904E+15,"fraud_Feil, Hilpert and Koss",food_dining,4.43,Meredith,Campbell,F,043 Hanson Turnpike,Hedrick,IA,52563,41.1826,-92.3097,1583,Geochemist,28-06-1999,3de313c6e5f076db4d7e525514c5c9f6,1384439909,42.046189,-91.901328,0
541840,28-12-2020 19:53,3.59519E+15,fraud_Watsica LLC,personal_care,5.54,Dustin,Roberts,M,3283 James Station,Fayetteville,NC,28314,35.0583,-79.008,238602,"Scientist, research (maths)",14-05-1993,38b754d8c76ae11986ab5d0b41950070,1388260433,35.421633,-78.504173,0
288399,06-10-2020 22:05,3.60781E+13,fraud_Larkin Ltd,kids_pets,14.63,Christopher,Horn,M,956 Sanchez Highway,Mallie,KY,41836,37.2692,-82.9161,798,Facilities manager,26-06-1926,de832e541be7d7e2fc68a048f52d6732,1381097108,37.441951,-83.428167,0
484498,15-12-2020 19:32,4.15895E+15,fraud_Stiedemann Inc,misc_pos,1.97,Justin,Bell,M,5323 Walker Island,Pittsburgh,PA,15217,40.4308,-79.9205,687276,"Scientist, marine",19-10-1973,5d861ef9f924b488a77a2fff3a1b989b,1387135955,39.596816,-78.971479,0
454738,09-12-2020 05:40,4.01E+15,fraud_Balistreri-Nader,misc_pos,198.64,Jennifer,Bishop,F,589 Matthew Brooks,Houston,TX,77026,29.7972,-95.3288,2906700,Animator,24-08-1983,853021636ea2ec4eb4ac07cc1b4f6b78,1386567601,29.275148,-94.859646,0
108035,28-07-2020 15:10,5.77589E+11,fraud_Sawayn PLC,shopping_pos,118.36,James,Strickland,M,25454 Leonard Lake,Spring Church,PA,15686,40.6153,-79.4545,972,Public relations account executive,23-10-1997,3d6a4ce8b1eb3dbd27abd30e8b0e566d,1375024247,41.302191,-79.505138,0
84979,20-07-2020 18:49,2.13153E+14,fraud_Effertz LLC,entertainment,22.07,Rebecca,Conley,F,181 Moreno Light Apt. 215,Tomahawk,WI,54487,45.4963,-89.7273,9594,Seismic interpreter,23-11-1997,9e907d5a4ab4d21760893f438376c768,1374346166,45.517496,-90.423568,0
327037,24-10-2020 18:20,4.65101E+15,fraud_Heaney-Marquardt,entertainment,29.41,Andrea,Lewis,F,43075 Cohen Shoals,Ashford,WA,98304,46.7531,-121.9898,759,Video editor,14-09-1956,878fd9fc948cd659626162f59861a9a9,1382638812,46.609083,-121.839934,0
511391,21-12-2020 23:02,4.59929E+15,"fraud_Bins, Balistreri and Beatty",shopping_pos,109.11,Mary,Williams,F,00315 Ashley Valleys,Burrton,KS,67020,38.0261,-97.6666,1689,Gaffer,18-11-1997,9801c59e5fe064e59c7704d85180ba63,1387666951,38.06525,-98.343658,0
8677,23-06-2020 17:22,6.53844E+15,fraud_Kutch-Wilderman,home,71.97,Gina,Grimes,F,444 Robert Mews,Clarks Mills,PA,16114,41.3851,-80.1752,606,Energy manager,22-09-1997,13bf7fd82336873d09631c7a4ec1e639,1372008147,41.23784,-79.576298,0
484412,15-12-2020 19:17,3.58364E+15,fraud_Champlin and Sons,home,77.35,Crystal,Gamble,F,899 Michele View Suite 960,Philadelphia,PA,19149,40.0369,-75.0664,1526206,Structural engineer,01-01-1985,821d94cb967ad2c8e8b75196e06d6c7d,1387135052,39.139232,-75.736707,0
441148,06-12-2020 22:45,4.42349E+15,fraud_Kozey-McDermott,travel,7.6,Christopher,Ortega,M,5045 Emily Wall,Princeton,IA,52768,41.6858,-90.3706,1426,Agricultural consultant,06-03-1957,83df937227998cc543dfd27b24053cec,1386369904,41.157452,-89.709571,0
81302,19-07-2020 20:01,4.93346E+15,fraud_Gottlieb-Hansen,personal_care,49.42,Richard,Carter,M,5097 Martin Ridges,Minneapolis,MN,55403,44.9673,-93.2828,1022298,Chemical engineer,29-09-1976,0cbed40a529b097476f0846d538ff401,1374264116,45.200899,-93.946148,0
75408,17-07-2020 16:32,2.24874E+15,fraud_O'Keefe-Wisoky,food_dining,66.32,Jacob,Weber,M,29156 Mark Park Apt. 108,Utica,KS,67584,38.6411,-100.138,269,Product/process development scientist,11-11-1962,38cc43a7a1f601d4679f02a3d2e50b74,1374078756,38.552903,-100.557307,0
109515,28-07-2020 22:43,2.25492E+15,fraud_Hirthe-Beier,health_fitness,49.48,Margaret,Gibson,F,382 Williams Stream Suite 197,Scotland,MD,20687,38.0828,-76.3477,313,Insurance underwriter,26-03-1976,59f84c1eaff308806ec4bb5695e2858d,1375051394,37.964638,-76.940658,0
478884,14-12-2020 20:58,2.13153E+14,fraud_Bogisich-Weimann,kids_pets,13.25,Rebecca,Conley,F,181 Moreno Light Apt. 215,Tomahawk,WI,54487,45.4963,-89.7273,9594,Seismic interpreter,23-11-1997,2860901cafcf9285f3fb5a21a51340e9,1387054696,45.982185,-88.933232,0
228341,11-09-2020 07:32,3.50151E+15,fraud_Bailey-Morar,grocery_pos,44.43,Frank,Anderson,M,0611 Stafford Valley Suite 504,Naples,FL,34112,26.1184,-81.7361,276002,"Programme researcher, broadcasting/film/video",02-01-1979,4794f824b9a60c5c105f206a6e590539,1378884730,26.08988,-82.057903,0
341640,30-10-2020 23:35,4.47684E+12,"fraud_Reichert, Shanahan and Hayes",shopping_net,6.02,Steven,Walters,M,3206 Hall Divide Suite 282,Woodville,AL,35776,34.6689,-86.2296,3395,"Editor, commissioning",21-01-1979,11d8fbc53eb40004a0e9d600156ed40f,1383176141,35.592075,-87.161625,0
